entry_id,work_date,consultant_id,project_id,hours,billable_flag
4363,2023-01-30,12,1.0,7.79,1
4364,2023-01-31,12,2.0,7.93,1
4365,2023-02-01,12,2.0,6.91,1
4366,2023-02-02,12,2.0,6.79,1
4367,2023-02-03,12,1.0,7.68,1
4368,2023-02-06,12,,7.64,0
4369,2023-02-07,12,1.0,7.31,1
4370,2023-02-08,12,1.0,6.1,1
4371,2023-02-09,12,3.0,7.18,1
4372,2023-02-10,12,,6.42,0
4373,2023-02-13,12,2.0,6.25,1
4374,2023-02-14,12,,6.85,0
4375,2023-02-15,12,4.0,6.28,1
4376,2023-02-16,12,,6.45,0
4377,2023-02-17,12,1.0,6.46,1
4378,2023-02-20,12,3.0,7.01,1
4379,2023-02-21,12,3.0,6.44,1
4380,2023-02-22,12,6.0,6.46,1
4381,2023-02-23,12,3.0,7.66,1
4382,2023-02-24,12,,6.96,0
4383,2023-02-26,12,2.0,0.2,1
4384,2023-02-27,12,1.0,7.34,1
4385,2023-02-28,12,,7.78,0
4386,2023-03-01,12,1.0,7.07,1
4387,2023-03-02,12,,7.76,0
4388,2023-03-03,12,4.0,7.31,1
4389,2023-03-06,12,,6.5,0
4390,2023-03-07,12,3.0,6.6,1
4391,2023-03-08,12,4.0,6.9,1
4392,2023-03-09,12,6.0,6.79,1
4393,2023-03-10,12,3.0,6.46,1
4394,2023-03-11,12,7.0,2.94,1
4395,2023-03-13,12,2.0,6.77,1
4396,2023-03-14,12,,6.67,0
4397,2023-03-15,12,8.0,6.08,1
4398,2023-03-16,12,4.0,6.46,1
4399,2023-03-17,12,7.0,7.48,1
4400,2023-03-20,12,,7.16,0
4401,2023-03-21,12,5.0,7.56,1
4402,2023-03-22,12,2.0,7.28,1
4403,2023-03-23,12,5.0,6.9,1
4404,2023-03-24,12,,6.97,0
4405,2023-03-27,12,9.0,6.96,1
4406,2023-03-28,12,6.0,7.51,1
4407,2023-03-29,12,,7.7,0
4408,2023-03-30,12,,7.36,0
4409,2023-03-31,12,,6.2,0
4410,2023-04-03,12,,6.71,0
4411,2023-04-04,12,,7.58,0
4412,2023-04-05,12,5.0,7.72,1
4413,2023-04-06,12,9.0,7.14,1
4414,2023-04-07,12,10.0,7.49,1
4415,2023-04-10,12,,7.69,0
4416,2023-04-11,12,10.0,6.17,1
4417,2023-04-12,12,5.0,6.48,1
4418,2023-04-13,12,,7.59,0
4419,2023-04-14,12,10.0,6.15,1
4420,2023-04-17,12,,6.26,0
4421,2023-04-18,12,10.0,7.63,1
4422,2023-04-19,12,9.0,7.55,1
4423,2023-04-20,12,10.0,7.19,1
4424,2023-04-21,12,11.0,6.09,1
4425,2023-04-22,12,7.0,1.31,1
4426,2023-04-24,12,4.0,7.93,1
4427,2023-04-25,12,,7.22,0
4428,2023-04-26,12,5.0,7.76,1
4429,2023-04-27,12,9.0,6.93,1
4430,2023-04-28,12,3.0,7.78,1
4431,2023-05-01,12,,6.9,0
4432,2023-05-02,12,10.0,6.45,1
4433,2023-05-03,12,9.0,6.21,1
4434,2023-05-04,12,2.0,7.83,1
4435,2023-05-05,12,,7.2,0
4436,2023-05-08,12,9.0,7.05,1
4437,2023-05-09,12,3.0,6.8,1
4438,2023-05-10,12,3.0,7.48,1
4439,2023-05-11,12,9.0,7.51,1
4440,2023-05-12,12,12.0,6.29,1
4441,2023-05-15,12,7.0,7.79,1
4442,2023-05-16,12,2.0,6.93,1
4443,2023-05-17,12,14.0,6.77,1
4444,2023-05-18,12,10.0,7.77,1
4445,2023-05-19,12,10.0,6.44,1
4446,2023-05-22,12,2.0,6.43,1
4447,2023-05-23,12,9.0,7.4,1
4448,2023-05-24,12,14.0,7.88,1
4449,2023-05-25,12,7.0,6.77,1
4450,2023-05-26,12,3.0,7.66,1
4451,2023-05-29,12,2.0,6.27,1
4452,2023-05-30,12,5.0,6.0,1
4453,2023-05-31,12,14.0,6.41,1
4454,2023-06-01,12,13.0,7.27,1
4455,2023-06-02,12,,7.04,0
4456,2023-06-05,12,12.0,7.43,1
4457,2023-06-06,12,,6.57,0
4458,2023-06-07,12,12.0,6.96,1
4459,2023-06-08,12,14.0,7.82,1
4460,2023-06-09,12,8.0,6.09,1
4461,2023-06-12,12,7.0,7.98,1
4462,2023-06-13,12,15.0,7.71,1
4463,2023-06-14,12,5.0,7.38,1
4464,2023-06-15,12,2.0,7.05,1
4465,2023-06-16,12,2.0,7.23,1
4466,2023-06-18,12,7.0,3.79,1
4467,2023-06-19,12,13.0,7.2,1
4468,2023-06-20,12,16.0,6.89,1
4469,2023-06-21,12,,7.87,0
4470,2023-06-22,12,2.0,7.44,1
4471,2023-06-23,12,15.0,7.03,1
4472,2023-06-26,12,12.0,6.55,1
4473,2023-06-27,12,,7.95,0
4474,2023-06-28,12,,7.03,0
4475,2023-06-29,12,9.0,7.57,1
4476,2023-06-30,12,14.0,7.33,1
4477,2023-07-03,12,8.0,7.03,1
4478,2023-07-04,12,10.0,6.09,1
4479,2023-07-05,12,2.0,6.35,1
4480,2023-07-06,12,12.0,6.21,1
4481,2023-07-07,12,7.0,7.0,1
4482,2023-07-10,12,,7.52,0
4483,2023-07-11,12,18.0,7.25,1
4484,2023-07-12,12,18.0,6.44,1
4485,2023-07-13,12,10.0,6.83,1
4486,2023-07-14,12,8.0,7.95,1
4487,2023-07-17,12,19.0,6.65,1
4488,2023-07-18,12,18.0,6.83,1
4489,2023-07-19,12,,7.74,0
4490,2023-07-20,12,15.0,6.15,1
4491,2023-07-21,12,15.0,7.39,1
4492,2023-07-24,12,5.0,6.04,1
4493,2023-07-25,12,20.0,6.02,1
4494,2023-07-26,12,8.0,6.35,1
4495,2023-07-27,12,,6.82,0
4496,2023-07-28,12,14.0,6.03,1
4497,2023-07-31,12,16.0,6.32,1
4498,2023-08-01,12,16.0,7.35,1
4499,2023-08-02,12,18.0,7.09,1
4500,2023-08-03,12,15.0,6.81,1
4501,2023-08-04,12,18.0,6.68,1
4502,2023-08-07,12,,7.78,0
4503,2023-08-08,12,3.0,7.53,1
4504,2023-08-09,12,18.0,7.63,1
4505,2023-08-10,12,12.0,6.01,1
4506,2023-08-11,12,15.0,6.92,1
4507,2023-08-14,12,3.0,7.04,1
4508,2023-08-15,12,20.0,7.28,1
4509,2023-08-16,12,15.0,7.29,1
4510,2023-08-17,12,20.0,6.89,1
4511,2023-08-18,12,3.0,7.16,1
4512,2023-08-21,12,11.0,6.76,1
4513,2023-08-22,12,20.0,7.73,1
4514,2023-08-23,12,21.0,6.64,1
4515,2023-08-24,12,15.0,7.71,1
4516,2023-08-25,12,,6.28,0
4517,2023-08-28,12,11.0,6.83,1
4518,2023-08-29,12,16.0,6.93,1
4519,2023-08-30,12,23.0,7.88,1
4520,2023-08-31,12,8.0,7.62,1
4521,2023-09-01,12,23.0,6.57,1
4522,2023-09-04,12,21.0,7.71,1
4523,2023-09-05,12,23.0,7.82,1
4524,2023-09-06,12,21.0,7.82,1
4525,2023-09-07,12,8.0,6.49,1
4526,2023-09-08,12,8.0,7.34,1
4527,2023-09-09,12,,2.02,0
4528,2023-09-11,12,,7.73,0
4529,2023-09-12,12,22.0,7.01,1
4530,2023-09-13,12,,7.24,0
4531,2023-09-14,12,20.0,7.8,1
4532,2023-09-15,12,,6.56,0
4533,2023-09-18,12,,6.82,0
4534,2023-09-19,12,21.0,7.32,1
4535,2023-09-20,12,,7.54,0
4536,2023-09-21,12,21.0,6.52,1
4537,2023-09-22,12,,6.24,0
4538,2023-09-25,12,,7.66,0
4539,2023-09-26,12,16.0,7.53,1
4540,2023-09-27,12,23.0,6.76,1
4541,2023-09-28,12,24.0,6.76,1
4542,2023-09-29,12,19.0,7.66,1
4543,2023-10-02,12,,7.36,0
4544,2023-10-03,12,20.0,7.52,1
4545,2023-10-04,12,21.0,7.61,1
4546,2023-10-05,12,,6.22,0
4547,2023-10-06,12,,6.46,0
4548,2023-10-09,12,,7.43,0
4549,2023-10-10,12,,7.82,0
4550,2023-10-11,12,23.0,6.53,1
4551,2023-10-12,12,23.0,6.02,1
4552,2023-10-13,12,22.0,7.58,1
4553,2023-10-16,12,,6.22,0
4554,2023-10-17,12,22.0,6.73,1
4555,2023-10-18,12,,7.69,0
4556,2023-10-19,12,24.0,7.09,1
4557,2023-10-20,12,24.0,6.36,1
4558,2023-10-23,12,22.0,6.48,1
4559,2023-10-24,12,22.0,6.41,1
4560,2023-10-25,12,,6.81,0
4561,2023-10-26,12,24.0,6.98,1
4562,2023-10-27,12,24.0,6.54,1
4563,2023-10-30,12,,6.16,0
4564,2023-10-31,12,25.0,7.26,1
4565,2023-11-01,12,27.0,6.29,1
4566,2023-11-02,12,26.0,7.0,1
4567,2023-11-03,12,24.0,7.37,1
4568,2023-11-04,12,26.0,1.18,1
4569,2023-11-06,12,28.0,7.78,1
4570,2023-11-07,12,21.0,7.86,1
4571,2023-11-08,12,21.0,6.74,1
4572,2023-11-09,12,28.0,7.58,1
4573,2023-11-10,12,,7.67,0
4574,2023-11-13,12,22.0,7.81,1
4575,2023-11-14,12,25.0,6.2,1
4576,2023-11-15,12,26.0,7.12,1
4577,2023-11-16,12,28.0,7.37,1
4578,2023-11-17,12,21.0,6.88,1
4579,2023-11-20,12,27.0,7.35,1
4580,2023-11-21,12,22.0,7.23,1
4581,2023-11-22,12,16.0,6.3,1
4582,2023-11-23,12,28.0,6.71,1
4583,2023-11-24,12,24.0,6.63,1
4584,2023-11-27,12,30.0,6.5,1
4585,2023-11-28,12,16.0,6.68,1
4586,2023-11-29,12,29.0,7.15,1
4587,2023-11-30,12,16.0,7.56,1
4588,2023-12-01,12,,7.23,0
4589,2023-12-04,12,,6.41,0
4590,2023-12-05,12,,7.83,0
4591,2023-12-06,12,26.0,7.3,1
4592,2023-12-07,12,30.0,6.68,1
4593,2023-12-08,12,25.0,7.5,1
4594,2023-12-11,12,16.0,6.63,1
4595,2023-12-12,12,22.0,6.2,1
4596,2023-12-13,12,24.0,6.58,1
4597,2023-12-14,12,32.0,6.98,1
4598,2023-12-15,12,30.0,6.23,1
4599,2023-12-18,12,,6.98,0
4600,2023-12-19,12,29.0,7.12,1
4601,2023-12-20,12,21.0,6.35,1
4602,2023-12-21,12,33.0,6.76,1
4603,2023-12-22,12,31.0,6.24,1
4604,2023-12-25,12,,6.66,0
4605,2023-12-26,12,21.0,6.2,1
4606,2023-12-27,12,,7.47,0
4607,2023-12-28,12,30.0,7.78,1
4608,2023-12-29,12,33.0,7.24,1
4609,2024-01-01,12,31.0,7.91,1
4610,2024-01-02,12,,6.24,0
4611,2024-01-03,12,,7.85,0
4612,2024-01-04,12,,6.01,0
4613,2024-01-05,12,26.0,6.38,1
4614,2024-01-08,12,30.0,6.5,1
4615,2024-01-09,12,22.0,7.63,1
4616,2024-01-10,12,26.0,6.85,1
4617,2024-01-11,12,32.0,6.6,1
4618,2024-01-12,12,25.0,6.43,1
4619,2024-01-15,12,24.0,6.59,1
4620,2024-01-16,12,33.0,6.88,1
4621,2024-01-17,12,,7.71,0
4622,2024-01-18,12,16.0,6.47,1
4623,2024-01-19,12,32.0,6.18,1
4624,2024-01-21,12,32.0,1.66,1
4625,2024-01-22,12,,6.81,0
4626,2024-01-23,12,33.0,6.06,1
4627,2024-01-24,12,16.0,6.56,1
4628,2024-01-25,12,32.0,7.4,1
4629,2024-01-26,12,,7.6,0
4630,2024-01-29,12,31.0,7.37,1
4631,2024-01-30,12,24.0,6.03,1
4632,2024-01-31,12,,6.42,0
4633,2024-02-01,12,24.0,7.23,1
4634,2024-02-02,12,24.0,7.06,1
4635,2024-02-05,12,33.0,7.08,1
4636,2024-02-06,12,,7.87,0
4637,2024-02-07,12,31.0,6.4,1
4638,2024-02-08,12,,7.5,0
4639,2024-02-09,12,32.0,6.5,1
4640,2024-02-12,12,35.0,7.62,1
4641,2024-02-13,12,24.0,6.3,1
4642,2024-02-14,12,34.0,7.18,1
4643,2024-02-15,12,35.0,6.76,1
4644,2024-02-16,12,37.0,6.78,1
4645,2024-02-19,12,,7.19,0
4646,2024-02-20,12,34.0,6.99,1
4647,2024-02-21,12,,6.03,0
4648,2024-02-22,12,29.0,7.28,1
4649,2024-02-23,12,36.0,6.3,1
4650,2024-02-26,12,37.0,6.6,1
4651,2024-02-27,12,21.0,6.05,1
4652,2024-02-28,12,24.0,7.39,1
4653,2024-02-29,12,34.0,7.74,1
4654,2024-03-01,12,38.0,7.53,1
4655,2024-03-04,12,37.0,6.44,1
4656,2024-03-05,12,,7.93,0
4657,2024-03-06,12,31.0,7.73,1
4658,2024-03-07,12,24.0,6.13,1
4659,2024-03-08,12,31.0,7.43,1
4660,2024-03-11,12,26.0,7.21,1
4661,2024-03-12,12,26.0,7.98,1
4662,2024-03-13,12,39.0,7.1,1
4663,2024-03-14,12,36.0,6.3,1
4664,2024-03-15,12,29.0,6.95,1
4665,2024-03-16,12,38.0,1.4,1
4666,2024-03-18,12,37.0,6.82,1
4667,2024-03-19,12,31.0,6.68,1
4668,2024-03-20,12,32.0,7.86,1
4669,2024-03-21,12,34.0,7.0,1
4670,2024-03-22,12,36.0,6.98,1
4671,2024-03-25,12,26.0,6.61,1
4672,2024-03-26,12,,6.52,0
4673,2024-03-27,12,32.0,6.17,1
4674,2024-03-28,12,31.0,6.3,1
4675,2024-03-29,12,36.0,7.24,1
4676,2024-04-01,12,,6.36,0
4677,2024-04-02,12,21.0,7.15,1
4678,2024-04-03,12,26.0,6.7,1
4679,2024-04-04,12,,6.86,0
4680,2024-04-05,12,,7.78,0
4681,2024-04-08,12,,7.14,0
4682,2024-04-09,12,37.0,7.52,1
4683,2024-04-10,12,41.0,7.15,1
4684,2024-04-11,12,35.0,7.57,1
4685,2024-04-12,12,24.0,6.63,1
4686,2024-04-15,12,21.0,7.33,1
4687,2024-04-16,12,26.0,7.12,1
4688,2024-04-17,12,36.0,6.55,1
4689,2024-04-18,12,,7.94,0
4690,2024-04-19,12,24.0,7.41,1
4691,2024-04-22,12,39.0,6.66,1
4692,2024-04-23,12,,7.15,0
4693,2024-04-24,12,36.0,7.6,1
4694,2024-04-25,12,36.0,7.09,1
4695,2024-04-26,12,21.0,7.69,1
4696,2024-04-29,12,40.0,6.2,1
4697,2024-04-30,12,,7.66,0
4698,2024-05-01,12,39.0,6.19,1
4699,2024-05-02,12,41.0,7.21,1
4700,2024-05-03,12,44.0,7.41,1
4701,2024-05-06,12,,7.88,0
4702,2024-05-07,12,,6.06,0
4703,2024-05-08,12,40.0,6.56,1
4704,2024-05-09,12,44.0,7.97,1
4705,2024-05-10,12,41.0,6.45,1
4706,2024-05-13,12,42.0,7.51,1
4707,2024-05-14,12,44.0,6.76,1
4708,2024-05-15,12,36.0,7.3,1
4709,2024-05-16,12,40.0,6.3,1
4710,2024-05-17,12,,7.09,0
4711,2024-05-20,12,44.0,7.56,1
4712,2024-05-21,12,,7.83,0
4713,2024-05-22,12,40.0,7.0,1
4714,2024-05-23,12,40.0,7.98,1
4715,2024-05-24,12,29.0,7.48,1
4716,2024-05-27,12,43.0,6.17,1
4717,2024-05-28,12,38.0,7.32,1
4718,2024-05-29,12,29.0,6.57,1
4719,2024-05-30,12,38.0,7.01,1
4720,2024-05-31,12,29.0,6.09,1
4721,2024-06-03,12,40.0,7.05,1
4722,2024-06-04,12,35.0,7.39,1
4723,2024-06-05,12,38.0,6.19,1
4724,2024-06-06,12,41.0,6.95,1
4725,2024-06-07,12,45.0,7.08,1
4726,2024-06-10,12,42.0,6.81,1
4727,2024-06-11,12,44.0,6.6,1
4728,2024-06-12,12,40.0,6.48,1
4729,2024-06-13,12,40.0,7.32,1
4730,2024-06-14,12,36.0,6.03,1
4731,2024-06-17,12,38.0,7.66,1
4732,2024-06-18,12,36.0,6.7,1
4733,2024-06-19,12,41.0,7.07,1
4734,2024-06-20,12,44.0,6.83,1
4735,2024-06-21,12,41.0,6.9,1
4736,2024-06-24,12,38.0,7.88,1
4737,2024-06-25,12,,7.09,0
4738,2024-06-26,12,40.0,7.57,1
4739,2024-06-27,12,41.0,6.75,1
4740,2024-06-28,12,39.0,7.29,1
4741,2023-01-02,13,,7.53,0
4742,2023-01-03,13,,7.11,0
4743,2023-01-04,13,,7.78,0
4744,2023-01-05,13,,6.76,0
4745,2023-01-06,13,,6.04,0
4746,2023-01-09,13,,6.07,0
4747,2023-01-10,13,1.0,6.57,1
4748,2023-01-11,13,,7.77,0
4749,2023-01-12,13,1.0,7.29,1
4750,2023-01-13,13,1.0,6.17,1
4751,2023-01-16,13,,7.08,0
4752,2023-01-17,13,2.0,7.77,1
4753,2023-01-18,13,2.0,7.29,1
4754,2023-01-19,13,1.0,7.6,1
4755,2023-01-20,13,1.0,6.63,1
4756,2023-01-23,13,1.0,7.37,1
4757,2023-01-24,13,2.0,7.63,1
4758,2023-01-25,13,2.0,6.72,1
4759,2023-01-26,13,,7.09,0
4760,2023-01-27,13,1.0,6.19,1
4761,2023-01-30,13,2.0,7.59,1
4762,2023-01-31,13,1.0,7.5,1
4763,2023-02-01,13,1.0,6.82,1
4764,2023-02-02,13,2.0,7.2,1
4765,2023-02-03,13,1.0,6.62,1
4766,2023-02-06,13,2.0,7.34,1
4767,2023-02-07,13,,6.12,0
4768,2023-02-08,13,3.0,7.53,1
4769,2023-02-09,13,,6.77,0
4770,2023-02-10,13,2.0,6.87,1
4771,2023-02-13,13,1.0,7.39,1
4772,2023-02-14,13,2.0,7.97,1
4773,2023-02-15,13,1.0,7.91,1
4774,2023-02-16,13,3.0,7.81,1
4775,2023-02-17,13,1.0,6.1,1
4776,2023-02-20,13,4.0,6.51,1
4777,2023-02-21,13,5.0,6.17,1
4778,2023-02-22,13,1.0,7.85,1
4779,2023-02-23,13,5.0,6.26,1
4780,2023-02-24,13,3.0,6.16,1
4781,2023-02-27,13,2.0,7.94,1
4782,2023-02-28,13,1.0,7.02,1
4783,2023-03-01,13,1.0,7.1,1
4784,2023-03-02,13,,6.97,0
4785,2023-03-03,13,,7.19,0
4786,2023-03-06,13,6.0,7.77,1
4787,2023-03-07,13,2.0,7.49,1
4788,2023-03-08,13,4.0,7.75,1
4789,2023-03-09,13,,6.01,0
4790,2023-03-10,13,3.0,6.65,1
4791,2023-03-13,13,2.0,6.95,1
4792,2023-03-14,13,,6.76,0
4793,2023-03-15,13,,6.07,0
4794,2023-03-16,13,8.0,6.06,1
4795,2023-03-17,13,,6.63,0
4796,2023-03-20,13,,7.78,0
4797,2023-03-21,13,2.0,7.84,1
4798,2023-03-22,13,2.0,6.82,1
4799,2023-03-23,13,4.0,6.35,1
4800,2023-03-24,13,5.0,7.4,1
4801,2023-03-27,13,3.0,7.03,1
4802,2023-03-28,13,,6.41,0
4803,2023-03-29,13,4.0,6.73,1
4804,2023-03-30,13,8.0,7.34,1
4805,2023-03-31,13,6.0,7.26,1
4806,2023-04-03,13,7.0,6.41,1
4807,2023-04-04,13,9.0,7.52,1
4808,2023-04-05,13,4.0,6.27,1
4809,2023-04-06,13,7.0,7.22,1
4810,2023-04-07,13,9.0,6.68,1
4811,2023-04-10,13,10.0,7.87,1
4812,2023-04-11,13,8.0,6.02,1
4813,2023-04-12,13,4.0,7.06,1
4814,2023-04-13,13,7.0,6.57,1
4815,2023-04-14,13,8.0,6.92,1
4816,2023-04-17,13,,6.48,0
4817,2023-04-18,13,10.0,7.12,1
4818,2023-04-19,13,2.0,6.13,1
4819,2023-04-20,13,9.0,7.74,1
4820,2023-04-21,13,11.0,6.51,1
4821,2023-04-24,13,,7.1,0
4822,2023-04-25,13,,7.19,0
4823,2023-04-26,13,4.0,7.4,1
4824,2023-04-27,13,7.0,6.98,1
4825,2023-04-28,13,3.0,7.59,1
4826,2023-04-30,13,2.0,2.95,1
4827,2023-05-01,13,7.0,7.5,1
4828,2023-05-02,13,8.0,6.17,1
4829,2023-05-03,13,11.0,6.06,1
4830,2023-05-04,13,13.0,7.68,1
4831,2023-05-05,13,5.0,7.15,1
4832,2023-05-08,13,8.0,6.42,1
4833,2023-05-09,13,,6.59,0
4834,2023-05-10,13,12.0,7.97,1
4835,2023-05-11,13,3.0,6.04,1
4836,2023-05-12,13,12.0,6.23,1
4837,2023-05-15,13,4.0,6.2,1
4838,2023-05-16,13,5.0,7.83,1
4839,2023-05-17,13,,6.88,0
4840,2023-05-18,13,14.0,7.31,1
4841,2023-05-19,13,13.0,7.06,1
4842,2023-05-21,13,10.0,0.7,1
4843,2023-05-22,13,13.0,6.95,1
4844,2023-05-23,13,,6.49,0
4845,2023-05-24,13,12.0,6.72,1
4846,2023-05-25,13,11.0,6.08,1
4847,2023-05-26,13,7.0,7.52,1
4848,2023-05-29,13,,7.89,0
4849,2023-05-30,13,3.0,7.45,1
4850,2023-05-31,13,2.0,7.01,1
4851,2023-06-01,13,13.0,6.36,1
4852,2023-06-02,13,13.0,6.43,1
4853,2023-06-05,13,15.0,6.92,1
4854,2023-06-06,13,15.0,7.58,1
4855,2023-06-07,13,7.0,6.63,1
4856,2023-06-08,13,3.0,6.96,1
4857,2023-06-09,13,7.0,7.86,1
4858,2023-06-12,13,8.0,7.73,1
4859,2023-06-13,13,,7.75,0
4860,2023-06-14,13,15.0,6.92,1
4861,2023-06-15,13,18.0,6.05,1
4862,2023-06-16,13,10.0,7.63,1
4863,2023-06-19,13,,6.16,0
4864,2023-06-20,13,,6.06,0
4865,2023-06-21,13,,6.93,0
4866,2023-06-22,13,12.0,7.33,1
4867,2023-06-23,13,,6.72,0
4868,2023-06-26,13,,6.12,0
4869,2023-06-27,13,14.0,7.68,1
4870,2023-06-28,13,16.0,7.19,1
4871,2023-06-29,13,9.0,6.04,1
4872,2023-06-30,13,16.0,6.6,1
4873,2023-07-03,13,16.0,7.13,1
4874,2023-07-04,13,13.0,6.27,1
4875,2023-07-05,13,,6.86,0
4876,2023-07-06,13,18.0,6.44,1
4877,2023-07-07,13,10.0,7.48,1
4878,2023-07-10,13,7.0,7.26,1
4879,2023-07-11,13,3.0,6.72,1
4880,2023-07-12,13,16.0,6.02,1
4881,2023-07-13,13,7.0,7.11,1
4882,2023-07-14,13,14.0,6.84,1
4883,2023-07-17,13,7.0,6.58,1
4884,2023-07-18,13,18.0,7.0,1
4885,2023-07-19,13,19.0,6.37,1
4886,2023-07-20,13,3.0,6.64,1
4887,2023-07-21,13,3.0,7.06,1
4888,2023-07-24,13,14.0,7.68,1
4889,2023-07-25,13,19.0,7.87,1
4890,2023-07-26,13,,6.12,0
4891,2023-07-27,13,20.0,7.04,1
4892,2023-07-28,13,,6.62,0
4893,2023-07-31,13,11.0,6.54,1
4894,2023-08-01,13,14.0,7.53,1
4895,2023-08-02,13,15.0,7.61,1
4896,2023-08-03,13,,6.93,0
4897,2023-08-04,13,14.0,7.98,1
4898,2023-08-07,13,,7.38,0
4899,2023-08-08,13,11.0,7.04,1
4900,2023-08-09,13,20.0,6.26,1
4901,2023-08-10,13,20.0,6.97,1
4902,2023-08-11,13,19.0,7.43,1
4903,2023-08-14,13,14.0,6.18,1
4904,2023-08-15,13,15.0,6.1,1
4905,2023-08-16,13,,7.39,0
4906,2023-08-17,13,15.0,6.79,1
4907,2023-08-18,13,3.0,7.4,1
4908,2023-08-21,13,21.0,6.16,1
4909,2023-08-22,13,11.0,7.61,1
4910,2023-08-23,13,16.0,7.46,1
4911,2023-08-24,13,5.0,7.33,1
4912,2023-08-25,13,11.0,6.89,1
4913,2023-08-28,13,,6.78,0
4914,2023-08-29,13,16.0,7.75,1
4915,2023-08-30,13,16.0,6.18,1
4916,2023-08-31,13,20.0,7.25,1
4917,2023-09-01,13,22.0,7.92,1
4918,2023-09-04,13,23.0,6.46,1
4919,2023-09-05,13,3.0,7.62,1
4920,2023-09-06,13,,6.69,0
4921,2023-09-07,13,21.0,6.35,1
4922,2023-09-08,13,20.0,6.24,1
4923,2023-09-09,13,16.0,2.87,1
4924,2023-09-11,13,21.0,7.8,1
4925,2023-09-12,13,23.0,7.84,1
4926,2023-09-13,13,23.0,6.56,1
4927,2023-09-14,13,,7.98,0
4928,2023-09-15,13,,7.26,0
4929,2023-09-18,13,21.0,6.96,1
4930,2023-09-19,13,19.0,7.6,1
4931,2023-09-20,13,20.0,6.79,1
4932,2023-09-21,13,,6.64,0
4933,2023-09-22,13,16.0,7.63,1
4934,2023-09-25,13,20.0,6.96,1
4935,2023-09-26,13,,6.85,0
4936,2023-09-27,13,,7.26,0
4937,2023-09-28,13,21.0,6.11,1
4938,2023-09-29,13,20.0,6.59,1
4939,2023-10-02,13,23.0,7.71,1
4940,2023-10-03,13,22.0,7.46,1
4941,2023-10-04,13,16.0,7.11,1
4942,2023-10-05,13,,7.85,0
4943,2023-10-06,13,16.0,7.37,1
4944,2023-10-09,13,,6.62,0
4945,2023-10-10,13,21.0,7.77,1
4946,2023-10-11,13,,6.53,0
4947,2023-10-12,13,23.0,6.25,1
4948,2023-10-13,13,20.0,7.91,1
4949,2023-10-16,13,22.0,7.05,1
4950,2023-10-17,13,,7.79,0
4951,2023-10-18,13,24.0,6.13,1
4952,2023-10-19,13,26.0,6.04,1
4953,2023-10-20,13,16.0,6.18,1
4954,2023-10-23,13,25.0,6.57,1
4955,2023-10-24,13,21.0,6.42,1
4956,2023-10-25,13,27.0,6.9,1
4957,2023-10-26,13,21.0,7.47,1
4958,2023-10-27,13,,7.8,0
4959,2023-10-30,13,22.0,7.73,1
4960,2023-10-31,13,25.0,6.94,1
4961,2023-11-01,13,20.0,6.96,1
4962,2023-11-02,13,24.0,7.38,1
4963,2023-11-03,13,28.0,6.32,1
4964,2023-11-06,13,20.0,7.92,1
4965,2023-11-07,13,26.0,7.16,1
4966,2023-11-08,13,,7.28,0
4967,2023-11-09,13,24.0,7.59,1
4968,2023-11-10,13,29.0,6.3,1
4969,2023-11-13,13,22.0,6.42,1
4970,2023-11-14,13,26.0,6.96,1
4971,2023-11-15,13,,6.17,0
4972,2023-11-16,13,29.0,7.55,1
4973,2023-11-17,13,22.0,6.41,1
4974,2023-11-20,13,20.0,6.1,1
4975,2023-11-21,13,24.0,7.63,1
4976,2023-11-22,13,22.0,7.95,1
4977,2023-11-23,13,,7.26,0
4978,2023-11-24,13,21.0,6.77,1
4979,2023-11-27,13,30.0,7.95,1
4980,2023-11-28,13,27.0,6.92,1
4981,2023-11-29,13,22.0,6.39,1
4982,2023-11-30,13,31.0,6.08,1
4983,2023-12-01,13,,6.16,0
4984,2023-12-04,13,25.0,7.83,1
4985,2023-12-05,13,32.0,7.61,1
4986,2023-12-06,13,24.0,6.65,1
4987,2023-12-07,13,25.0,7.28,1
4988,2023-12-08,13,25.0,6.73,1
4989,2023-12-11,13,,6.32,0
4990,2023-12-12,13,32.0,6.56,1
4991,2023-12-13,13,31.0,6.25,1
4992,2023-12-14,13,,7.29,0
4993,2023-12-15,13,,6.69,0
4994,2023-12-16,13,16.0,3.33,1
4995,2023-12-18,13,25.0,6.4,1
4996,2023-12-19,13,21.0,6.15,1
4997,2023-12-20,13,33.0,6.65,1
4998,2023-12-21,13,35.0,6.56,1
4999,2023-12-22,13,33.0,7.31,1
5000,2023-12-25,13,22.0,6.79,1
5001,2023-12-26,13,22.0,7.48,1
5002,2023-12-27,13,31.0,6.4,1
5003,2023-12-28,13,26.0,7.37,1
5004,2023-12-29,13,34.0,6.56,1
5005,2024-01-01,13,32.0,6.23,1
5006,2024-01-02,13,,6.24,0
5007,2024-01-03,13,33.0,6.28,1
5008,2024-01-04,13,35.0,6.45,1
5009,2024-01-05,13,30.0,6.31,1
5010,2024-01-07,13,29.0,1.87,1
5011,2024-01-08,13,26.0,7.53,1
5012,2024-01-09,13,26.0,7.87,1
5013,2024-01-10,13,21.0,7.49,1
5014,2024-01-11,13,34.0,6.15,1
5015,2024-01-12,13,30.0,7.66,1
5016,2024-01-15,13,35.0,6.35,1
